Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
2023-06-30,335,241,6,Referral,Organic Search,,Tablet,USA,0,3,378
2023-06-30,336,113,6,Referral,Social Media,Winter Campaign,Tablet,Australia,0,3,150
2023-06-06,337,295,8,Organic,Referral,Spring Promo,Mobile,India,0,2,216
2023-06-02,338,181,3,Organic,Organic Search,Spring Promo,Desktop,Germany,0,3,285
2023-06-01,339,75,6,Organic,Direct,Winter Campaign,Desktop,France,1,3,186
2023-06-14,340,442,1,Referral,Referral,,Tablet,India,1,3,360
2023-06-14,341,398,3,Organic,Referral,Summer Sale,Mobile,USA,1,2,210
2023-06-16,342,468,4,Direct,Referral,Spring Promo,Tablet,Canada,1,3,228
2023-06-01,343,220,5,Organic,Referral,Spring Promo,Mobile,India,0,1,61
2023-06-07,344,301,1,Referral,Direct,Winter Campaign,Tablet,India,1,2,154
2023-06-25,345,390,2,Social,Social Media,Summer Sale,Mobile,UK,0,3,171
2023-06-04,346,88,10,Direct,Organic Search,Spring Promo,Tablet,India,1,0,0
2023-06-04,347,275,6,Organic,Social Media,Summer Sale,Desktop,UK,0,3,324
2023-06-30,348,185,10,Direct,Organic Search,,Desktop,Canada,0,0,0
2023-06-17,349,340,9,Organic,Referral,Winter Campaign,Tablet,Australia,0,0,0
2023-06-09,350,157,2,Referral,Direct,Winter Campaign,Tablet,Germany,0,2,272
2023-06-18,351,509,3,Direct,Social Media,Winter Campaign,Tablet,Australia,1,3,375
2023-06-02,352,330,5,Social,Social Media,,Mobile,Canada,0,0,0
2023-06-01,353,563,7,Social,Organic Search,Winter Campaign,Desktop,USA,1,0,0
2023-06-07,354,184,2,Direct,Organic Search,Winter Campaign,Desktop,Australia,1,2,204
2023-06-16,355,193,5,Referral,Social Media,Spring Promo,Mobile,Germany,0,2,236
2023-06-13,356,159,8,Referral,Social Media,Summer Sale,Tablet,Germany,0,2,230
2023-06-20,357,272,5,Referral,Referral,Spring Promo,Mobile,Germany,1,3,279
2023-06-14,358,173,6,Social,Direct,Winter Campaign,Mobile,USA,1,0,0
2023-06-09,359,479,4,Referral,Direct,,Tablet,France,0,1,135
2023-06-07,360,214,2,Organic,Direct,,Mobile,UK,0,0,0
2023-06-04,361,476,2,Social,Direct,Summer Sale,Tablet,UK,1,2,102
2023-06-10,362,484,8,Organic,Referral,Winter Campaign,Desktop,UK,1,2,272
2023-06-18,363,373,2,Direct,Social Media,,Mobile,India,0,1,66
2023-06-09,364,295,3,Referral,Social Media,Spring Promo,Tablet,France,0,2,104
2023-06-08,365,218,10,Referral,Direct,Spring Promo,Mobile,USA,0,2,156
2023-06-28,366,168,2,Referral,Direct,Winter Campaign,Tablet,France,1,1,110
2023-06-27,367,462,5,Social,Direct,Winter Campaign,Mobile,India,0,1,145
2023-06-07,368,364,10,Referral,Referral,Winter Campaign,Desktop,Germany,1,3,183
2023-06-23,369,397,6,Organic,Direct,Summer Sale,Mobile,UK,1,1,53
2023-06-02,370,342,5,Social,Organic Search,,Desktop,India,0,3,159
2023-06-24,371,248,4,Social,Organic Search,Winter Campaign,Mobile,Canada,0,2,286
2023-06-08,372,266,3,Direct,Direct,Summer Sale,Tablet,India,0,3,396
2023-06-12,373,531,5,Direct,Direct,Spring Promo,Tablet,Canada,1,0,0
2023-06-25,374,123,10,Direct,Organic Search,Winter Campaign,Mobile,Australia,0,2,290
2023-06-07,375,117,8,Referral,Referral,Winter Campaign,Desktop,Canada,0,0,0
2023-06-07,376,325,3,Direct,Direct,Summer Sale,Tablet,UK,0,2,164
2023-06-23,377,589,10,Referral,Direct,Summer Sale,Tablet,Australia,0,0,0
2023-06-18,378,598,1,Social,Organic Search,,Tablet,Australia,0,1,95
2023-06-12,379,441,9,Social,Social Media,Spring Promo,Mobile,Australia,1,1,57
2023-06-09,380,212,3,Social,Referral,Spring Promo,Tablet,Germany,0,1,93
2023-06-25,381,220,7,Social,Direct,Spring Promo,Mobile,UK,0,1,134
2023-06-08,382,299,9,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,0,0
2023-06-16,383,354,8,Referral,Referral,,Tablet,USA,1,3,285
2023-06-18,384,495,9,Direct,Organic Search,Winter Campaign,Mobile,Germany,0,2,160
2023-06-30,385,490,1,Social,Organic Search,,Tablet,India,1,3,396
2023-06-17,386,65,9,Social,Social Media,Summer Sale,Desktop,USA,1,2,144
2023-06-16,387,402,9,Social,Direct,Winter Campaign,Desktop,Australia,0,3,315
2023-06-08,388,331,10,Organic,Referral,Summer Sale,Desktop,UK,0,3,156
2023-06-04,389,186,4,Social,Referral,Spring Promo,Tablet,India,1,2,278
2023-06-22,390,405,3,Referral,Referral,,Tablet,UK,1,0,0
2023-06-11,391,488,8,Direct,Social Media,,Desktop,UK,1,1,82
2023-06-24,392,591,8,Referral,Direct,,Desktop,UK,0,1,77
2023-06-17,393,517,1,Referral,Referral,Spring Promo,Mobile,France,0,1,51
2023-06-07,394,240,1,Referral,Social Media,Winter Campaign,Mobile,India,1,1,95
2023-06-04,395,470,2,Direct,Referral,,Desktop,India,0,3,396
2023-06-19,396,410,1,Direct,Social Media,,Mobile,Canada,0,0,0
2023-06-11,397,352,7,Direct,Direct,,Mobile,Germany,1,0,0
2023-06-18,398,240,5,Social,Referral,,Mobile,France,1,2,216
2023-06-29,399,168,5,Direct,Direct,Summer Sale,Mobile,USA,0,3,420
2023-06-10,400,101,2,Social,Direct,Winter Campaign,Tablet,USA,0,1,110
2023-06-13,401,168,10,Direct,Social Media,Winter Campaign,Desktop,India,1,2,240
2023-06-30,402,380,5,Referral,Referral,Summer Sale,Tablet,Germany,1,3,264
2023-06-05,403,533,8,Direct,Referral,Spring Promo,Tablet,France,0,1,100
2023-06-01,404,172,2,Direct,Social Media,Winter Campaign,Desktop,Canada,0,2,280
2023-06-28,405,278,7,Referral,Organic Search,,Tablet,UK,1,2,180
2023-06-03,406,125,6,Direct,Social Media,Winter Campaign,Desktop,France,1,0,0
2023-06-19,407,409,4,Direct,Social Media,Spring Promo,Desktop,India,1,3,321
2023-06-25,408,93,10,Direct,Organic Search,Winter Campaign,Tablet,UK,1,0,0
2023-06-29,409,291,8,Organic,Direct,,Tablet,India,1,1,91
2023-06-06,410,564,5,Referral,Social Media,,Desktop,India,0,1,137
2023-06-01,411,518,8,Organic,Organic Search,Spring Promo,Mobile,Australia,0,2,278
2023-06-18,412,477,2,Social,Direct,Winter Campaign,Mobile,France,1,3,195
2023-06-14,413,112,6,Organic,Referral,,Tablet,Germany,1,2,100
2023-06-01,414,180,1,Direct,Direct,Spring Promo,Mobile,Germany,1,0,0
2023-06-14,415,451,7,Direct,Organic Search,,Desktop,India,1,1,52
2023-06-02,416,364,9,Direct,Social Media,Spring Promo,Mobile,USA,0,2,122
2023-06-02,417,364,1,Organic,Referral,Spring Promo,Tablet,France,1,3,333
2023-06-29,418,497,4,Referral,Organic Search,,Desktop,Germany,1,1,71
2023-06-17,419,364,7,Organic,Social Media,Winter Campaign,Mobile,Germany,1,0,0
2023-06-01,420,62,3,Social,Organic Search,,Desktop,India,0,3,153
2023-06-07,421,472,8,Direct,Social Media,Summer Sale,Desktop,USA,0,0,0
2023-06-20,422,88,2,Organic,Organic Search,,Tablet,Canada,1,3,270
2023-06-30,423,102,7,Organic,Organic Search,Winter Campaign,Mobile,France,0,2,244
2023-06-09,424,359,1,Referral,Direct,Winter Campaign,Mobile,Canada,1,2,150
2023-06-01,425,505,2,Social,Referral,,Desktop,India,1,1,111
2023-06-10,426,532,6,Direct,Referral,Winter Campaign,Mobile,UK,0,3,315
2023-06-23,427,145,2,Organic,Organic Search,,Desktop,UK,0,3,216
2023-06-22,428,331,6,Organic,Organic Search,Summer Sale,Desktop,France,1,0,0
2023-06-20,429,598,7,Organic,Referral,Winter Campaign,Tablet,India,1,3,330
2023-06-07,430,62,2,Social,Referral,Winter Campaign,Desktop,Canada,0,3,405
2023-06-17,431,392,10,Direct,Direct,Spring Promo,Desktop,India,0,2,142
2023-06-28,432,241,2,Referral,Social Media,,Tablet,France,0,1,75
2023-06-02,433,388,6,Referral,Direct,Spring Promo,Tablet,Canada,0,1,66
2023-06-26,434,201,2,Social,Referral,,Desktop,Canada,1,1,128
2023-06-12,435,336,7,Direct,Social Media,Summer Sale,Mobile,Australia,1,3,318
2023-06-24,436,274,9,Social,Organic Search,Winter Campaign,Mobile,Canada,1,1,66
2023-06-14,437,99,9,Direct,Referral,Summer Sale,Tablet,India,1,0,0
2023-06-21,438,257,10,Organic,Direct,Spring Promo,Tablet,Australia,0,3,402
2023-06-11,439,503,10,Direct,Social Media,Spring Promo,Mobile,France,0,1,52
2023-06-05,440,338,7,Referral,Organic Search,Spring Promo,Mobile,France,1,3,195
2023-06-21,441,468,1,Referral,Organic Search,,Mobile,Australia,0,0,0
2023-06-15,442,498,5,Referral,Referral,Spring Promo,Tablet,Germany,0,3,252
2023-06-05,443,104,1,Social,Social Media,Summer Sale,Desktop,Germany,1,3,450
2023-06-14,444,102,8,Referral,Organic Search,Winter Campaign,Tablet,India,0,1,101
2023-06-13,445,440,2,Referral,Referral,Spring Promo,Tablet,Canada,1,2,160
2023-06-05,446,522,6,Referral,Organic Search,Spring Promo,Mobile,Canada,0,1,86
2023-06-19,447,422,2,Organic,Referral,Spring Promo,Tablet,Germany,1,2,162
2023-06-20,448,366,7,Social,Referral,Summer Sale,Tablet,Canada,0,3,237
2023-06-30,449,87,2,Organic,Referral,Spring Promo,Tablet,UK,0,3,234
2023-06-10,450,389,3,Social,Organic Search,Spring Promo,Tablet,France,1,0,0
2023-06-24,451,254,4,Social,Referral,Spring Promo,Desktop,Canada,1,2,146
2023-06-05,452,301,1,Direct,Direct,Winter Campaign,Desktop,Canada,1,3,180
2023-06-06,453,406,6,Organic,Direct,Spring Promo,Tablet,Germany,1,3,153
2023-06-08,454,195,6,Direct,Organic Search,Spring Promo,Tablet,India,1,3,174
2023-06-25,455,268,6,Referral,Direct,Winter Campaign,Mobile,UK,0,3,195
2023-06-13,456,252,5,Referral,Organic Search,Summer Sale,Desktop,India,0,0,0
2023-06-21,457,163,2,Organic,Social Media,,Desktop,UK,1,0,0
2023-06-30,458,260,5,Direct,Social Media,Winter Campaign,Tablet,Australia,1,0,0
2023-06-05,459,506,7,Direct,Direct,Winter Campaign,Tablet,UK,0,2,248
2023-06-13,460,150,5,Referral,Organic Search,Summer Sale,Mobile,Australia,1,1,111
2023-06-25,461,523,6,Direct,Organic Search,Summer Sale,Desktop,USA,1,3,192
2023-06-02,462,338,3,Social,Direct,Winter Campaign,Desktop,Germany,0,0,0
2023-06-04,463,457,10,Referral,Social Media,Spring Promo,Mobile,France,0,3,222
2023-06-27,464,452,5,Referral,Referral,Spring Promo,Desktop,India,1,3,213
2023-06-08,465,452,5,Direct,Direct,Spring Promo,Mobile,Australia,1,2,208
2023-06-23,466,486,4,Social,Social Media,Spring Promo,Desktop,Canada,0,2,128
2023-06-03,467,529,2,Referral,Referral,Winter Campaign,Mobile,USA,0,1,106
2023-06-12,468,243,1,Social,Referral,Summer Sale,Mobile,France,1,1,64
2023-06-20,469,494,3,Referral,Direct,,Tablet,USA,0,3,261
2023-06-02,470,148,6,Direct,Organic Search,,Tablet,India,0,2,156
2023-06-09,471,274,3,Social,Direct,Spring Promo,Mobile,India,1,2,230
2023-06-05,472,369,5,Social,Referral,Summer Sale,Tablet,Canada,0,2,174
2023-06-01,473,524,3,Referral,Referral,,Desktop,Germany,1,3,318
2023-06-08,474,465,10,Referral,Direct,Summer Sale,Mobile,UK,1,0,0
2023-06-04,475,445,8,Social,Direct,Spring Promo,Tablet,Australia,1,3,255
2023-06-17,476,508,5,Direct,Direct,Spring Promo,Desktop,India,1,1,104
2023-06-27,477,381,10,Organic,Organic Search,Winter Campaign,Tablet,Australia,0,0,0
2023-06-15,478,86,3,Social,Social Media,Summer Sale,Desktop,Germany,0,0,0
2023-06-28,479,571,2,Organic,Organic Search,,Tablet,Germany,0,0,0
2023-06-05,480,360,6,Referral,Referral,Spring Promo,Tablet,Germany,1,2,112
2023-06-10,481,140,8,Organic,Referral,Summer Sale,Mobile,USA,0,2,162
2023-06-28,482,509,2,Direct,Referral,Spring Promo,Tablet,Australia,1,2,270
2023-06-23,483,97,10,Organic,Referral,Spring Promo,Desktop,USA,1,3,432
2023-06-19,484,79,7,Organic,Social Media,Winter Campaign,Mobile,Canada,1,2,218
2023-06-28,485,513,4,Organic,Referral,Summer Sale,Mobile,India,0,0,0
2023-06-15,486,594,6,Direct,Referral,,Desktop,UK,0,1,84
2023-06-05,487,257,7,Social,Referral,Summer Sale,Tablet,Canada,1,2,200
2023-06-24,488,295,6,Direct,Direct,Summer Sale,Mobile,USA,0,1,58
2023-06-12,489,561,10,Social,Organic Search,Winter Campaign,Tablet,Canada,0,1,77
2023-06-25,490,380,7,Direct,Referral,Winter Campaign,Mobile,France,1,3,282
2023-06-22,491,229,10,Organic,Organic Search,Spring Promo,Tablet,Germany,0,2,196
2023-06-12,492,448,8,Organic,Social Media,Spring Promo,Tablet,Australia,0,1,107
2023-06-25,493,142,4,Direct,Direct,,Mobile,Canada,1,0,0
2023-06-05,494,90,6,Organic,Direct,Winter Campaign,Mobile,Germany,1,0,0
2023-06-14,495,232,7,Organic,Organic Search,Summer Sale,Mobile,India,0,3,261
2023-06-27,496,334,5,Social,Social Media,Winter Campaign,Mobile,USA,1,3,300
2023-06-05,497,410,2,Referral,Referral,Summer Sale,Tablet,Australia,0,3,432
2023-06-09,498,541,3,Social,Direct,Spring Promo,Desktop,Canada,0,0,0
2023-06-26,499,433,10,Referral,Direct,Summer Sale,Desktop,Australia,0,0,0
2023-06-30,500,253,5,Organic,Social Media,Summer Sale,Desktop,Australia,1,0,0
2023-06-03,501,552,10,Organic,Direct,,Tablet,UK,0,0,0
2023-06-03,502,183,6,Direct,Referral,Winter Campaign,Desktop,USA,1,2,138
2023-06-21,503,559,9,Organic,Direct,,Tablet,France,1,2,120
2023-06-09,504,403,6,Referral,Social Media,Summer Sale,Mobile,UK,0,1,119
2023-06-25,505,179,6,Referral,Organic Search,Winter Campaign,Tablet,Australia,0,3,156
2023-06-06,506,257,6,Organic,Direct,Winter Campaign,Mobile,India,0,0,0
2023-06-29,507,311,9,Organic,Direct,,Tablet,Australia,1,2,276
2023-06-20,508,324,1,Social,Referral,Spring Promo,Tablet,India,1,1,142
2023-06-26,509,265,4,Direct,Organic Search,Summer Sale,Mobile,India,1,3,333
2023-06-02,510,237,3,Direct,Referral,Spring Promo,Tablet,Australia,0,3,411
2023-06-22,511,380,10,Referral,Organic Search,,Tablet,UK,0,1,88
2023-06-21,512,185,4,Direct,Social Media,,Mobile,USA,1,0,0
2023-06-06,513,323,7,Social,Social Media,Summer Sale,Tablet,Canada,0,1,80
2023-06-24,514,475,1,Social,Social Media,Spring Promo,Mobile,USA,1,1,132
2023-06-08,515,422,10,Referral,Referral,Winter Campaign,Tablet,France,1,2,276
2023-06-09,516,91,5,Direct,Social Media,Summer Sale,Desktop,UK,0,2,280
2023-06-06,517,67,8,Organic,Social Media,Winter Campaign,Tablet,Germany,0,0,0
2023-06-24,518,143,1,Referral,Social Media,,Mobile,Germany,0,2,104
2023-06-10,519,138,10,Direct,Direct,Summer Sale,Mobile,India,0,2,140
2023-06-05,520,573,5,Organic,Direct,,Mobile,Canada,1,2,100
2023-06-21,521,456,8,Organic,Organic Search,,Tablet,India,0,3,255
2023-06-09,522,362,4,Organic,Organic Search,Winter Campaign,Desktop,UK,1,3,273
2023-06-05,523,499,4,Direct,Organic Search,,Desktop,Australia,1,2,190
2023-06-05,524,64,4,Organic,Referral,Summer Sale,Desktop,France,0,2,102
2023-06-07,525,191,9,Organic,Referral,,Tablet,Australia,1,0,0
2023-06-16,526,279,4,Organic,Referral,Spring Promo,Tablet,Germany,0,3,231
2023-06-13,527,585,10,Referral,Social Media,Winter Campaign,Desktop,UK,1,0,0
2023-06-06,528,153,8,Organic,Referral,Summer Sale,Tablet,Germany,1,0,0
2023-06-28,529,415,9,Organic,Direct,Spring Promo,Tablet,India,1,3,201
2023-06-06,530,510,9,Social,Referral,,Desktop,UK,0,0,0
2023-06-11,531,185,9,Social,Social Media,,Mobile,USA,0,0,0
2023-06-29,532,262,5,Direct,Direct,Summer Sale,Mobile,USA,0,1,95
2023-06-07,533,421,10,Social,Referral,Summer Sale,Desktop,UK,0,1,71
2023-06-02,534,454,4,Organic,Referral,Summer Sale,Mobile,Australia,0,3,375
2023-06-13,535,498,10,Social,Direct,Winter Campaign,Desktop,France,1,0,0
2023-06-17,536,371,8,Direct,Direct,Winter Campaign,Mobile,UK,1,2,218
2023-06-10,537,156,5,Direct,Referral,Spring Promo,Tablet,USA,1,3,165
2023-06-03,538,473,3,Direct,Referral,Winter Campaign,Desktop,India,1,2,276
2023-06-28,539,465,4,Organic,Social Media,Winter Campaign,Desktop,Canada,0,3,390
2023-06-19,540,412,6,Organic,Organic Search,,Mobile,France,0,0,0
2023-06-17,541,552,5,Social,Social Media,Winter Campaign,Desktop,Germany,1,3,177
2023-06-08,542,339,10,Organic,Organic Search,Winter Campaign,Tablet,USA,1,3,150
2023-06-07,543,71,4,Organic,Direct,,Mobile,Germany,1,3,426
2023-06-21,544,243,3,Direct,Referral,Winter Campaign,Mobile,India,1,1,76
2023-06-12,545,93,9,Direct,Direct,Summer Sale,Tablet,France,0,0,0
2023-06-13,546,253,5,Referral,Direct,Summer Sale,Tablet,India,0,2,114
2023-06-07,547,469,3,Social,Social Media,Winter Campaign,Mobile,USA,0,3,180
2023-06-23,548,334,2,Direct,Direct,Spring Promo,Tablet,Canada,1,0,0
2023-06-08,549,83,1,Social,Referral,Summer Sale,Mobile,Australia,0,3,375
2023-06-10,550,131,1,Organic,Referral,Summer Sale,Desktop,Australia,0,3,186
2023-06-13,551,172,4,Direct,Social Media,,Tablet,Australia,1,3,354
2023-06-01,552,211,9,Social,Organic Search,Spring Promo,Mobile,Australia,1,0,0
2023-06-30,553,459,3,Social,Organic Search,Spring Promo,Tablet,India,0,1,64
2023-06-19,554,449,7,Social,Direct,,Mobile,Canada,1,3,312
2023-06-29,555,474,8,Referral,Direct,Winter Campaign,Tablet,Australia,0,3,222
2023-06-12,556,502,3,Organic,Direct,Summer Sale,Desktop,India,1,0,0
2023-06-16,557,359,5,Direct,Referral,,Desktop,France,1,1,117
2023-06-17,558,391,3,Social,Social Media,Summer Sale,Tablet,Germany,0,1,128
2023-06-06,559,338,2,Referral,Direct,,Mobile,UK,1,0,0
2023-06-05,560,159,8,Social,Organic Search,Spring Promo,Desktop,Canada,0,3,231
2023-06-17,561,340,9,Organic,Social Media,,Tablet,France,1,0,0
2023-06-01,562,459,3,Referral,Referral,,Desktop,Germany,1,3,423
2023-06-24,563,309,4,Direct,Direct,Summer Sale,Tablet,UK,1,0,0
2023-06-29,564,559,4,Organic,Social Media,Winter Campaign,Mobile,Germany,0,1,110
2023-06-09,565,308,2,Social,Referral,Winter Campaign,Desktop,India,0,2,154
2023-06-10,566,195,6,Organic,Direct,Summer Sale,Desktop,Canada,1,1,94
2023-06-08,567,159,5,Organic,Direct,Spring Promo,Tablet,Canada,1,3,225
2023-06-11,568,393,6,Referral,Organic Search,Winter Campaign,Mobile,France,0,1,139
2023-06-26,569,513,9,Organic,Direct,Spring Promo,Mobile,Germany,1,2,298
2023-06-04,570,529,7,Organic,Social Media,Summer Sale,Tablet,UK,1,0,0
2023-06-10,571,106,8,Social,Organic Search,Winter Campaign,Desktop,India,0,1,142
2023-06-15,572,120,7,Direct,Referral,,Mobile,India,0,0,0
2023-06-05,573,365,8,Organic,Organic Search,Summer Sale,Mobile,Canada,0,1,82
2023-06-10,574,281,7,Organic,Organic Search,Summer Sale,Mobile,Canada,1,3,243
2023-06-12,575,346,6,Referral,Referral,Spring Promo,Tablet,Australia,1,3,267
2023-06-22,576,222,4,Social,Organic Search,,Desktop,UK,1,0,0
2023-06-19,577,320,7,Direct,Referral,Winter Campaign,Desktop,USA,0,3,237
2023-06-14,578,318,5,Social,Social Media,,Tablet,USA,0,1,108
2023-06-06,579,467,1,Social,Referral,,Tablet,Germany,0,0,0
2023-06-22,580,170,10,Organic,Direct,Spring Promo,Desktop,Canada,0,2,242
2023-06-24,581,599,1,Direct,Referral,Spring Promo,Tablet,France,0,2,206
2023-06-16,582,230,10,Social,Referral,Spring Promo,Tablet,France,0,3,444
2023-06-08,583,336,1,Organic,Referral,,Desktop,Canada,0,3,243
2023-06-24,584,87,7,Direct,Organic Search,Spring Promo,Tablet,India,1,2,186
2023-06-23,585,326,4,Direct,Direct,Spring Promo,Desktop,Germany,0,1,109
2023-06-01,586,317,2,Organic,Organic Search,Winter Campaign,Tablet,USA,1,0,0
2023-06-21,587,423,9,Organic,Organic Search,Winter Campaign,Mobile,India,1,3,288
2023-06-13,588,574,6,Social,Direct,Summer Sale,Tablet,France,1,3,285
2023-06-03,589,465,9,Social,Referral,,Tablet,Canada,0,1,108
2023-06-13,590,367,7,Organic,Referral,Summer Sale,Desktop,Australia,0,3,441
2023-06-01,591,243,1,Referral,Referral,Summer Sale,Tablet,India,1,2,270
2023-06-10,592,243,4,Referral,Direct,Summer Sale,Mobile,Canada,0,0,0
2023-06-04,593,358,5,Organic,Direct,,Desktop,India,0,3,258
2023-06-25,594,431,2,Organic,Referral,,Tablet,Germany,0,0,0
2023-06-26,595,226,5,Direct,Referral,Winter Campaign,Desktop,Australia,0,0,0
2023-06-23,596,527,4,Social,Social Media,Spring Promo,Desktop,Canada,1,1,136
2023-06-08,597,239,4,Organic,Direct,Spring Promo,Desktop,Australia,0,1,122
2023-06-06,598,417,4,Referral,Referral,Winter Campaign,Mobile,Germany,0,3,273
2023-06-19,599,397,5,Social,Referral,Summer Sale,Tablet,Germany,1,0,0
2023-06-13,600,334,3,Social,Referral,Spring Promo,Desktop,Australia,1,1,105
2023-06-06,601,171,3,Direct,Social Media,Spring Promo,Desktop,Australia,0,1,117
2023-06-05,602,256,10,Direct,Organic Search,Spring Promo,Tablet,Germany,1,0,0
2023-06-22,603,390,2,Social,Direct,,Desktop,Germany,1,3,396
2023-06-04,604,262,9,Organic,Direct,,Desktop,UK,1,2,280
2023-06-28,605,577,5,Social,Organic Search,Spring Promo,Mobile,Germany,1,3,231
2023-06-03,606,388,2,Organic,Direct,Spring Promo,Tablet,Australia,0,0,0
2023-06-26,607,180,1,Direct,Social Media,Summer Sale,Mobile,Canada,1,0,0
2023-06-04,608,203,6,Social,Referral,,Desktop,Australia,1,3,174
2023-06-01,609,264,8,Organic,Organic Search,Spring Promo,Tablet,Germany,1,1,54
2023-06-10,610,112,7,Organic,Direct,Spring Promo,Desktop,USA,0,0,0
2023-06-07,611,448,5,Organic,Referral,,Tablet,Canada,0,0,0
2023-06-18,612,515,1,Organic,Direct,Winter Campaign,Tablet,Canada,1,3,264
2023-06-22,613,565,7,Referral,Organic Search,,Desktop,Germany,0,2,292
2023-06-20,614,147,8,Social,Organic Search,Summer Sale,Tablet,UK,0,2,132
2023-06-28,615,496,1,Organic,Direct,Spring Promo,Tablet,India,0,2,282
2023-06-01,616,145,1,Social,Social Media,Summer Sale,Tablet,UK,0,1,135
2023-06-18,617,177,10,Social,Organic Search,Summer Sale,Desktop,Canada,1,0,0
2023-06-07,618,364,9,Direct,Referral,,Desktop,India,0,0,0
2023-06-15,619,323,9,Organic,Direct,,Mobile,USA,0,2,172
2023-06-28,620,541,6,Referral,Social Media,Spring Promo,Desktop,USA,0,1,117
2023-06-21,621,447,10,Organic,Direct,,Desktop,Australia,0,1,68
2023-06-16,622,77,9,Organic,Social Media,Spring Promo,Tablet,Australia,0,0,0
2023-06-20,623,536,6,Organic,Organic Search,Spring Promo,Tablet,France,1,1,111
2023-06-11,624,576,4,Direct,Social Media,Spring Promo,Mobile,France,1,1,102
2023-06-04,625,64,7,Referral,Organic Search,Winter Campaign,Mobile,Australia,0,2,202
2023-06-22,626,118,4,Organic,Referral,Spring Promo,Tablet,UK,0,1,73
2023-06-19,627,442,2,Direct,Organic Search,Spring Promo,Tablet,UK,0,3,327
2023-06-14,628,175,3,Organic,Organic Search,,Mobile,Australia,0,1,90
2023-06-16,629,359,6,Referral,Referral,Summer Sale,Mobile,Germany,1,0,0
2023-06-08,630,454,1,Referral,Organic Search,,Desktop,France,1,1,150
2023-06-13,631,440,2,Organic,Social Media,,Tablet,USA,0,0,0
